ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
204,economics-business,209,University of Turin,Italy,Turin,35.1,62.5,"58,463",https://www.usnews.com/education/best-global-universities/university-of-turin-502528
205,economics-business,203,National Taiwan University,Taiwan,Taipei,34.9,62.8,"25,215",https://www.usnews.com/education/best-global-universities/national-taiwan-university-504077
206,economics-business,175,University of Calgary,Canada,Calgary,34.9,64.2,"33,560",https://www.usnews.com/education/best-global-universities/university-of-calgary-499975
207,economics-business,208,University of Vienna,Austria,Vienna,34.7,62.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-vienna-505908
208,economics-business,"1,121",Instituto Universitario de Lisboa,Portugal,Lisbon,34.6,36.1,"9,374",https://www.usnews.com/education/best-global-universities/instituto-universitario-de-lisboa-529551
209,economics-business,263,Sungkyunkwan University (SKKU),South Korea,Seoul,34.5,60,"23,399",https://www.usnews.com/education/best-global-universities/sungkyunkwan-university-skku-500193
210,economics-business,175,Tel Aviv University,Israel,Tel Aviv,34.4,64.2,"23,834",https://www.usnews.com/education/best-global-universities/tel-aviv-university-500052
211,economics-business,74,University of Glasgow,United Kingdom,Glasgow,34.4,72.8,"28,250",https://www.usnews.com/education/best-global-universities/university-of-glasgow-500110
212,economics-business,540,Jinan University,China,Guangzhou,34.3,50,N/A,https://www.usnews.com/education/best-global-universities/jinan-university-505051
213,economics-business,180,University of Iowa,United States,Iowa City,34.3,64,"29,257",https://www.usnews.com/education/best-global-universities/university-of-iowa-153658
214,economics-business,61,Humboldt University of Berlin,Germany,Berlin,33.9,74,"34,399",https://www.usnews.com/education/best-global-universities/humboldt-university-of-berlin-506698
215,economics-business,576,University of Kent,United Kingdom,Canterbury,33.6,48.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-kent-500018
216,economics-business,89,Wageningen University & Research,Netherlands,Wageningen,33.6,71.3,"15,404",https://www.usnews.com/education/best-global-universities/wageningen-university-research-501112
217,economics-business,653,Concordia University - Canada,Canada,Montreal,33.4,46.8,"35,592",https://www.usnews.com/education/best-global-universities/concordia-university-canada-499961
218,economics-business,263,Iowa State University,United States,Ames,33.4,60,N/A,https://www.usnews.com/education/best-global-universities/iowa-state-university-153603
219,economics-business,379,University of Strathclyde,United Kingdom,Glasgow,33.4,55,N/A,https://www.usnews.com/education/best-global-universities/university-of-strathclyde-504736
220,economics-business,598,Massey University,New Zealand,Palmerston North,33.2,48.3,"18,570",https://www.usnews.com/education/best-global-universities/massey-university-503390
221,economics-business,168,Hunan University,China,Changsha,32.9,65.3,"41,580",https://www.usnews.com/education/best-global-universities/hunan-university-505375
222,economics-business,149,University of Hamburg,Germany,Hamburg,32.7,66.3,"30,676",https://www.usnews.com/education/best-global-universities/university-of-hamburg-501079
223,economics-business,230,North Carolina State University,United States,Raleigh,32.4,61.5,"31,527",https://www.usnews.com/education/best-global-universities/north-carolina-state-university-199193
224,economics-business,413,University of Central Florida,United States,Orlando,32.1,54.1,"62,248",https://www.usnews.com/education/best-global-universities/university-of-central-florida-132903
225,economics-business,,Norwegian School of Economics (NHH),Norway,Bergen,32,N/A,N/A,https://www.usnews.com/education/best-global-universities/norwegian-school-of-economics-nhh-529635
226,economics-business,74,University of Adelaide,Australia,Adelaide,32,72.8,"23,102",https://www.usnews.com/education/best-global-universities/university-of-adelaide-504015
227,economics-business,292,Yonsei University,South Korea,Seoul,31.9,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
228,economics-business,150,Wuhan University,China,Wuhan,31.5,66.2,N/A,https://www.usnews.com/education/best-global-universities/wuhan-university-503252
229,economics-business,478,George Mason University,United States,Fairfax,31.4,52.2,"32,140",https://www.usnews.com/education/best-global-universities/george-mason-university-232186
230,economics-business,"1,225",University of International Business & Economics,China,Beijing,31.1,33.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-international-business-economics-530039
231,economics-business,"1,049",Middlesex University,United Kingdom,London (U.K.),31,37.6,"16,415",https://www.usnews.com/education/best-global-universities/middlesex-university-528885
232,economics-business,215,University of Ottawa,Canada,Ottawa,30.9,62.2,"36,670",https://www.usnews.com/education/best-global-universities/university-of-ottawa-499972
233,economics-business,127,Uppsala University,Sweden,Uppsala,30.9,67.8,N/A,https://www.usnews.com/education/best-global-universities/uppsala-university-501990
234,economics-business,152,University of Exeter,United Kingdom,Exeter,30.5,66.1,"24,940",https://www.usnews.com/education/best-global-universities/university-of-exeter-502021
235,economics-business,244,University of Cologne,Germany,Koln,30.4,60.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-cologne-500060
236,economics-business,138,McMaster University,Canada,Hamilton,30.3,67,N/A,https://www.usnews.com/education/best-global-universities/mcmaster-university-502196
237,economics-business,676,University of North Carolina Charlotte,United States,Charlotte,30.3,46.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-north-carolina-charlotte-199139
238,economics-business,432,University of Houston,United States,Houston,30.1,53.6,"46,958",https://www.usnews.com/education/best-global-universities/university-of-houston-225511
239,economics-business,256,Nankai University,China,Nankai,30,60.3,"31,322",https://www.usnews.com/education/best-global-universities/nankai-university-505981
240,economics-business,"1,022",Universita Ca Foscari Venezia,Italy,Venice,29.8,38.3,"16,851",https://www.usnews.com/education/best-global-universities/universita-ca-foscari-venezia-529000
241,economics-business,223,University of Antwerp,Belgium,Antwerp,29.7,61.8,"15,857",https://www.usnews.com/education/best-global-universities/university-of-antwerp-505023
242,economics-business,,Athens University of Economics & Business,Greece,Athens (Greece),29.6,N/A,N/A,https://www.usnews.com/education/best-global-universities/athens-university-of-economics-business-529140
243,economics-business,512,University of Alabama Tuscaloosa,United States,Tuscaloosa,29.6,50.7,"44,133",https://www.usnews.com/education/best-global-universities/university-of-alabama-tuscaloosa-100751
244,economics-business,93,University of Bristol,United Kingdom,Bristol,29.4,70.7,"25,660",https://www.usnews.com/education/best-global-universities/university-of-bristol-505342
245,economics-business,,Kedge Business School,France,Talence,29.3,N/A,N/A,https://www.usnews.com/education/best-global-universities/kedge-business-school-529986
246,economics-business,826,European University Institute,Italy,Florence,29.2,42.4,N/A,https://www.usnews.com/education/best-global-universities/european-university-institute-529059
247,economics-business,276,Colorado State University,United States,Fort Collins,28.5,59.4,"29,351",https://www.usnews.com/education/best-global-universities/colorado-state-university-126818
248,economics-business,78,Vanderbilt University,United States,Nashville,28.3,72.7,N/A,https://www.usnews.com/education/best-global-universities/vanderbilt-university-221999
249,economics-business,,IPAG Business School,France,Paris,28.1,N/A,N/A,https://www.usnews.com/education/best-global-universities/ipag-business-school-529750
250,economics-business,,Luiss Guido Carli University,Italy,Rome,28.1,N/A,N/A,https://www.usnews.com/education/best-global-universities/luiss-guido-carli-university-530171
