,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
297,physical-chemistry,341,Universite Claude Bernard Lyon 1,France,Villeurbanne,47.5,56.5,"28,253",https://www.usnews.com/education/best-global-universities/universite-claude-bernard-lyon-1-500870
298,physical-chemistry,231,University of Newcastle,Australia,Callaghan,47.5,61.4,N/A,https://www.usnews.com/education/best-global-universities/university-of-newcastle-500363
299,physical-chemistry,959,Ural Federal University,Russia,Ekaterinburg,47.5,39.7,N/A,https://www.usnews.com/education/best-global-universities/ural-federal-university-529237
300,physical-chemistry,432,University of Tsukuba,Japan,Tsukuba,47.3,53.6,"16,626",https://www.usnews.com/education/best-global-universities/university-of-tsukuba-506429
301,physical-chemistry,372,Changsha University of Science & Technology,China,Changsha,47.1,55.2,N/A,https://www.usnews.com/education/best-global-universities/changsha-university-of-science-technology-529522
302,physical-chemistry,267,Norwegian University of Science & Technology (NTNU),Norway,Trondheim,47.1,59.8,"37,759",https://www.usnews.com/education/best-global-universities/norwegian-university-of-science-technology-ntnu-503599
303,physical-chemistry,93,University of Bristol,United Kingdom,Bristol,47.1,70.7,"25,660",https://www.usnews.com/education/best-global-universities/university-of-bristol-505342
304,physical-chemistry,145,University of Nottingham,United Kingdom,Nottingham,47.1,66.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-nottingham-503548
305,physical-chemistry,"1,132",Xiangtan University,China,Xiangtan,47.1,35.8,N/A,https://www.usnews.com/education/best-global-universities/xiangtan-university-529020
306,physical-chemistry,282,Universite Toulouse III - Paul Sabatier,France,Toulouse,47,59.1,N/A,https://www.usnews.com/education/best-global-universities/universite-toulouse-iii-paul-sabatier-503302
307,physical-chemistry,89,University of Birmingham,United Kingdom,Birmingham (U.K.),47,71.3,"32,560",https://www.usnews.com/education/best-global-universities/university-of-birmingham-501524
308,physical-chemistry,98,University of Florida,United States,Gainesville,46.9,70.4,"46,807",https://www.usnews.com/education/best-global-universities/university-of-florida-134130
309,physical-chemistry,379,Universiti Teknologi Malaysia,Malaysia,Johor,46.8,55,"19,974",https://www.usnews.com/education/best-global-universities/universiti-teknologi-malaysia-528827
310,physical-chemistry,241,Florida State University,United States,Tallahassee,46.7,60.9,"39,380",https://www.usnews.com/education/best-global-universities/florida-state-university-134097
311,physical-chemistry,146,University of Liverpool,United Kingdom,Liverpool,46.7,66.6,"27,145",https://www.usnews.com/education/best-global-universities/university-of-liverpool-506611
312,physical-chemistry,510,University of Regensburg,Germany,Regensburg,46.7,50.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-regensburg-500220
313,physical-chemistry,212,University of Valencia,Spain,Valencia,46.7,62.4,"50,575",https://www.usnews.com/education/best-global-universities/university-of-valencia-504510
314,physical-chemistry,702,Skolkovo Institute of Science & Technology,Russia,Moscow (Russia),46.6,45.6,N/A,https://www.usnews.com/education/best-global-universities/skolkovo-institute-of-science-technology-529683
315,physical-chemistry,226,Universiti Malaya,Malaysia,Kuala Lumpur,46.6,61.6,"18,320",https://www.usnews.com/education/best-global-universities/universiti-malaya-501730
316,physical-chemistry,82,Vrije Universiteit Amsterdam,Netherlands,Amsterdam,46.6,72.3,N/A,https://www.usnews.com/education/best-global-universities/vrije-universiteit-amsterdam-500669
317,physical-chemistry,78,Vanderbilt University,United States,Nashville,46.5,72.7,N/A,https://www.usnews.com/education/best-global-universities/vanderbilt-university-221999
318,physical-chemistry,295,Queens University Belfast,United Kingdom,Belfast,46.3,58.6,"20,195",https://www.usnews.com/education/best-global-universities/queens-university-belfast-505350
319,physical-chemistry,290,Universite de Bordeaux,France,Talence,46.3,58.9,"53,757",https://www.usnews.com/education/best-global-universities/universite-de-bordeaux-528820
320,physical-chemistry,42,University of Copenhagen,Denmark,Copenhagen,46.3,76.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-copenhagen-503710
321,physical-chemistry,300,University of Duisburg Essen,Germany,Essen,46.3,58.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-duisburg-essen-505327
322,physical-chemistry,61,Humboldt University of Berlin,Germany,Berlin,46.2,74,"34,399",https://www.usnews.com/education/best-global-universities/humboldt-university-of-berlin-506698
323,physical-chemistry,152,Cardiff University,United Kingdom,Cardiff,46.1,66.1,N/A,https://www.usnews.com/education/best-global-universities/cardiff-university-500071
324,physical-chemistry,966,Gwangju Institute of Science & Technology (GIST),South Korea,Gwangju,46,39.5,"1,808",https://www.usnews.com/education/best-global-universities/gwangju-institute-of-science-technology-gist-506847
325,physical-chemistry,964,Wuhan University of Science & Technology,China,Wuhan,46,39.6,"32,312",https://www.usnews.com/education/best-global-universities/wuhan-university-of-science-technology-529350
326,physical-chemistry,"1,008",Northeast Normal University - China,China,Changchun,45.8,38.6,"30,310",https://www.usnews.com/education/best-global-universities/northeast-normal-university-china-503882
327,physical-chemistry,625,Universitat Rovira i Virgili,Spain,Tarragona,45.8,47.7,"12,975",https://www.usnews.com/education/best-global-universities/universitat-rovira-i-virgili-506486
328,physical-chemistry,208,University of Vienna,Austria,Vienna,45.8,62.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-vienna-505908
329,physical-chemistry,475,Justus Liebig University Giessen,Germany,Giessen,45.7,52.3,N/A,https://www.usnews.com/education/best-global-universities/justus-liebig-university-giessen-500790
330,physical-chemistry,35,University of British Columbia,Canada,Vancouver,45.7,77.5,"58,590",https://www.usnews.com/education/best-global-universities/university-of-british-columbia-499976
331,physical-chemistry,468,Nanjing University of Information Science & Technology,China,Nanjing,45.6,52.6,N/A,https://www.usnews.com/education/best-global-universities/nanjing-university-of-information-science-technology-529160
332,physical-chemistry,782,Shandong Normal University,China,Jinan,45.6,43.6,N/A,https://www.usnews.com/education/best-global-universities/shandong-normal-university-529300
333,physical-chemistry,615,Technical University of Darmstadt,Germany,Darmstadt,45.6,48,"15,526",https://www.usnews.com/education/best-global-universities/technical-university-of-darmstadt-506035
334,physical-chemistry,104,University of Southampton,United Kingdom,Southampton,45.6,69.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-southampton-504892
335,physical-chemistry,294,Universidade Estadual de Campinas,Brazil,Campinas,45.4,58.7,"31,199",https://www.usnews.com/education/best-global-universities/universidade-estadual-de-campinas-504975
336,physical-chemistry,346,University of South Carolina Columbia,United States,Columbia,45.4,56.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-south-carolina-columbia-218663
337,physical-chemistry,696,ITMO University,Russia,St. Petersburg,45.2,45.8,N/A,https://www.usnews.com/education/best-global-universities/itmo-university-529154
338,physical-chemistry,"1,281",SRM Institute of Science & Technology Chennai,India,Chengalpattu,45.2,32.6,N/A,https://www.usnews.com/education/best-global-universities/srm-institute-of-science-technology-chennai-529816
339,physical-chemistry,379,Friedrich Schiller University of Jena,Germany,Jena,45.1,55,N/A,https://www.usnews.com/education/best-global-universities/friedrich-schiller-university-of-jena-500506
340,physical-chemistry,241,Johannes Gutenberg University of Mainz,Germany,Mainz,45.1,60.9,N/A,https://www.usnews.com/education/best-global-universities/johannes-gutenberg-university-of-mainz-500317
341,physical-chemistry,662,Khalifa University of Science & Technology,United Arab Emirates,Abu Dhabi,45.1,46.6,N/A,https://www.usnews.com/education/best-global-universities/khalifa-university-of-science-technology-529390
342,physical-chemistry,598,Jiangnan University,China,Wuxi,45,48.3,"29,899",https://www.usnews.com/education/best-global-universities/jiangnan-university-504800
343,physical-chemistry,54,McGill University,Canada,Montreal,45,74.6,"32,309",https://www.usnews.com/education/best-global-universities/mcgill-university-499986
344,physical-chemistry,175,Tel Aviv University,Israel,Tel Aviv,45,64.2,"23,834",https://www.usnews.com/education/best-global-universities/tel-aviv-university-500052
345,physical-chemistry,"1,581",Hebei University of Technology,China,Tianjin,44.9,26,N/A,https://www.usnews.com/education/best-global-universities/hebei-university-of-technology-529604
346,physical-chemistry,34,University of Edinburgh,United Kingdom,Edinburgh,44.9,77.8,"32,800",https://www.usnews.com/education/best-global-universities/university-of-edinburgh-505832
347,physical-chemistry,679,University of North Texas Denton,United States,Denton,44.8,46.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-north-texas-denton-227216
348,physical-chemistry,750,Bar Ilan University,Israel,Ramat Gan,44.6,44.4,"17,269",https://www.usnews.com/education/best-global-universities/bar-ilan-university-505206
349,physical-chemistry,163,University of Gottingen,Germany,Gottingen,44.6,65.7,"30,221",https://www.usnews.com/education/best-global-universities/university-of-gottingen-502609
350,physical-chemistry,370,University of Surrey,United Kingdom,Surrey,44.6,55.3,"15,875",https://www.usnews.com/education/best-global-universities/university-of-surrey-505401
351,physical-chemistry,"1,758",North University of China,China,Taiyuan,44.5,21.4,N/A,https://www.usnews.com/education/best-global-universities/north-university-of-china-529839
352,physical-chemistry,"1,184",Ecole nationale superieure de chimie de Montpellier,France,Montpellier,44.4,34.6,N/A,https://www.usnews.com/education/best-global-universities/ecole-nationale-superieure-de-chimie-de-montpellier-529615
353,physical-chemistry,"1,163",Anhui University,China,Hefei,44.3,35,N/A,https://www.usnews.com/education/best-global-universities/anhui-university-529110
354,physical-chemistry,"1,180",Kunming University of Science & Technology,China,Kunming,44.3,34.7,N/A,https://www.usnews.com/education/best-global-universities/kunming-university-of-science-technology-529089
355,physical-chemistry,175,University of Calgary,Canada,Calgary,44.3,64.2,"33,560",https://www.usnews.com/education/best-global-universities/university-of-calgary-499975
356,physical-chemistry,31,New York University,United States,New York City,44.2,78.5,"36,337",https://www.usnews.com/education/best-global-universities/new-york-university-193900
357,physical-chemistry,247,Universidade do Porto,Portugal,Porto,44,60.7,"33,484",https://www.usnews.com/education/best-global-universities/universidade-do-porto-505685
358,physical-chemistry,209,University of Turin,Italy,Turin,44,62.5,"58,463",https://www.usnews.com/education/best-global-universities/university-of-turin-502528
359,physical-chemistry,889,National Taiwan University of Science & Technology,Taiwan,Taipei City,43.9,41.1,"8,907",https://www.usnews.com/education/best-global-universities/national-taiwan-university-of-science-technology-501875
360,physical-chemistry,397,Sejong University,South Korea,Seoul,43.9,54.5,N/A,https://www.usnews.com/education/best-global-universities/sejong-university-528964
361,physical-chemistry,629,University of Stuttgart,Germany,Stuttgart,43.9,47.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-stuttgart-506202
362,physical-chemistry,297,Polytechnic University of Milan,Italy,Milan,43.8,58.5,N/A,https://www.usnews.com/education/best-global-universities/polytechnic-university-of-milan-502229
363,physical-chemistry,226,Charles University Prague,Czech Republic,Prague,43.7,61.6,"49,787",https://www.usnews.com/education/best-global-universities/charles-university-prague-502397
364,physical-chemistry,150,University of Basel,Switzerland,Basel,43.6,66.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-basel-502059
365,physical-chemistry,167,University of Utah,United States,Salt Lake City,43.6,65.4,"30,967",https://www.usnews.com/education/best-global-universities/university-of-utah-230764
366,physical-chemistry,99,University of Helsinki,Finland,Helsinki,43.5,70.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-helsinki-501989
367,physical-chemistry,"1,631",Guilin University of Electronic Technology,China,Guilin,43.3,24.7,N/A,https://www.usnews.com/education/best-global-universities/guilin-university-of-electronic-technology-529505
368,physical-chemistry,400,University of Twente,Netherlands,Enschede,43.3,54.4,"9,816",https://www.usnews.com/education/best-global-universities/university-of-twente-506687
369,physical-chemistry,953,Qufu Normal University,China,Qufu,43.2,39.8,N/A,https://www.usnews.com/education/best-global-universities/qufu-normal-university-529543
370,physical-chemistry,570,Universitat Politecnica de Valencia,Spain,Valencia,43.2,49.1,"23,607",https://www.usnews.com/education/best-global-universities/universitat-politecnica-de-valencia-501850
371,physical-chemistry,416,University of Trieste,Italy,Trieste,43.2,54,"16,677",https://www.usnews.com/education/best-global-universities/university-of-trieste-500914
372,physical-chemistry,149,University of Hamburg,Germany,Hamburg,43.1,66.3,"30,676",https://www.usnews.com/education/best-global-universities/university-of-hamburg-501079
373,physical-chemistry,984,Universitat Jaume I,Spain,Castellon,43,39.1,N/A,https://www.usnews.com/education/best-global-universities/universitat-jaume-i-528868
374,physical-chemistry,"1,251",University Kashan,Iran,Kashan,43,33.3,N/A,https://www.usnews.com/education/best-global-universities/university-kashan-529415
375,physical-chemistry,122,University of Bologna,Italy,Bologna,43,68.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-bologna-502210
376,physical-chemistry,322,University of Notre Dame,United States,Notre Dame,42.9,57.4,"12,401",https://www.usnews.com/education/best-global-universities/university-of-notre-dame-152080
377,physical-chemistry,"1,735",Hebei University,China,Baoding,42.8,22,N/A,https://www.usnews.com/education/best-global-universities/hebei-university-529732
378,physical-chemistry,504,Polytechnic University of Turin,Italy,Turin,42.8,51.1,"29,428",https://www.usnews.com/education/best-global-universities/polytechnic-university-of-turin-502577
379,physical-chemistry,73,University of California Davis,United States,Davis,42.8,72.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-davis-110644
380,physical-chemistry,452,University of Potsdam,Germany,Potsdam (Germany),42.8,53.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-potsdam-505430
381,physical-chemistry,178,Aix-Marseille Universite,France,Marseille,42.7,64.1,"70,054",https://www.usnews.com/education/best-global-universities/aix-marseille-universite-528917
382,physical-chemistry,72,Emory University,United States,Atlanta,42.7,73,"13,190",https://www.usnews.com/education/best-global-universities/emory-university-139658
383,physical-chemistry,138,McMaster University,Canada,Hamilton,42.6,67,N/A,https://www.usnews.com/education/best-global-universities/mcmaster-university-502196
384,physical-chemistry,74,Leiden University,Netherlands,Leiden,42.4,72.8,N/A,https://www.usnews.com/education/best-global-universities/leiden-university-503069
385,physical-chemistry,779,University of Rostock,Germany,Rostock,42.4,43.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-rostock-500634
386,physical-chemistry,125,Sapienza University Rome,Italy,Rome,42.3,68,"74,149",https://www.usnews.com/education/best-global-universities/sapienza-university-rome-506550
387,physical-chemistry,405,Universidad Nacional Autonoma de Mexico,Mexico,Mexico City,42.3,54.3,"172,729",https://www.usnews.com/education/best-global-universities/universidad-nacional-autonoma-de-mexico-502101
388,physical-chemistry,74,University of Glasgow,United Kingdom,Glasgow,42.3,72.8,"28,250",https://www.usnews.com/education/best-global-universities/university-of-glasgow-500110
389,physical-chemistry,134,University of Sheffield,United Kingdom,Sheffield,42.3,67.3,"27,840",https://www.usnews.com/education/best-global-universities/university-of-sheffield-503922
390,physical-chemistry,199,Swinburne University of Technology,Australia,Hawthorn,42.2,63,"15,327",https://www.usnews.com/education/best-global-universities/swinburne-university-of-technology-528823
391,physical-chemistry,605,Indian Institute of Technology (IIT) - Madras,India,Chennai,42.1,48.2,N/A,https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-madras-502278
392,physical-chemistry,459,Institut National Polytechnique de Grenoble,France,Grenoble,42.1,53,N/A,https://www.usnews.com/education/best-global-universities/institut-national-polytechnique-de-grenoble-504372
393,physical-chemistry,652,Saint Petersburg State University,Russia,St. Petersburg,42.1,46.9,"24,335",https://www.usnews.com/education/best-global-universities/saint-petersburg-state-university-502182
394,physical-chemistry,352,University of St Andrews,United Kingdom,Fife,42.1,56,"9,645",https://www.usnews.com/education/best-global-universities/university-of-st-andrews-503328
395,physical-chemistry,39,University of Amsterdam,Netherlands,Amsterdam,42,76.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-amsterdam-502957
396,physical-chemistry,337,Complutense University of Madrid,Spain,Madrid,41.9,56.7,"61,128",https://www.usnews.com/education/best-global-universities/complutense-university-of-madrid-506527
397,physical-chemistry,138,University of Bonn,Germany,Bonn,41.9,67,"27,210",https://www.usnews.com/education/best-global-universities/university-of-bonn-504578
398,physical-chemistry,115,University of Padua,Italy,Padua,41.8,68.9,"48,524",https://www.usnews.com/education/best-global-universities/university-of-padua-502381
399,physical-chemistry,119,University of Virginia,United States,Charlottesville,41.8,68.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-virginia-234076
400,physical-chemistry,587,Tomsk State University,Russia,Tomsk,41.7,48.6,"7,806",https://www.usnews.com/education/best-global-universities/tomsk-state-university-529019
401,physical-chemistry,"1,072",University of Akron,United States,Akron,41.7,37.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-akron-200800
402,physical-chemistry,"1,327",Tiangong University,China,Tianjin,41.6,31.7,N/A,https://www.usnews.com/education/best-global-universities/tiangong-university-529130
403,physical-chemistry,"1,449",Hunan Normal University,China,Changsha,41.5,28.9,N/A,https://www.usnews.com/education/best-global-universities/hunan-normal-university-529497
404,physical-chemistry,943,King Khalid University,Saudi Arabia,Abha,41.5,40,N/A,https://www.usnews.com/education/best-global-universities/king-khalid-university-529704
405,physical-chemistry,590,Ben Gurion University,Israel,Beer-Sheva,41.4,48.5,"16,468",https://www.usnews.com/education/best-global-universities/ben-gurion-university-501902
406,physical-chemistry,639,National Cheng Kung University,Taiwan,Tainan City,41.2,47.2,"20,080",https://www.usnews.com/education/best-global-universities/national-cheng-kung-university-502356
407,physical-chemistry,322,Ulm University,Germany,Ulm,41.2,57.4,"10,271",https://www.usnews.com/education/best-global-universities/ulm-university-502475
408,physical-chemistry,300,University of Rome Tor Vergata,Italy,Rome,41.2,58.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-rome-tor-vergata-500808
409,physical-chemistry,300,University of Genoa,Italy,Genoa,41,58.2,"20,263",https://www.usnews.com/education/best-global-universities/university-of-genoa-503778
410,physical-chemistry,"1,835",Jilin Normal University,China,Siping,40.9,18.5,N/A,https://www.usnews.com/education/best-global-universities/jilin-normal-university-529884
411,physical-chemistry,493,Universite de Rennes 1,France,Rennes,40.9,51.6,N/A,https://www.usnews.com/education/best-global-universities/universite-de-rennes-1-504447
412,physical-chemistry,"1,344","University of Chemistry & Technology, Prague",Czech Republic,Prague,40.9,31.5,"4,006",https://www.usnews.com/education/best-global-universities/university-of-chemistry-technology-prague-529066
413,physical-chemistry,579,Novosibirsk State University,Russia,Novosibirsk,40.8,48.8,N/A,https://www.usnews.com/education/best-global-universities/novosibirsk-state-university-503585
414,physical-chemistry,106,Radboud University Nijmegen,Netherlands,Nijmegen,40.8,69.4,"21,979",https://www.usnews.com/education/best-global-universities/radboud-university-nijmegen-501519
415,physical-chemistry,"1,483",Changzhou University,China,Changzhou,40.7,28.1,N/A,https://www.usnews.com/education/best-global-universities/changzhou-university-529351
416,physical-chemistry,156,Newcastle University - UK,United Kingdom,Newcastle upon Tyne,40.7,65.9,"26,920",https://www.usnews.com/education/best-global-universities/newcastle-university-uk-503247
417,physical-chemistry,185,University of Naples Federico II,Italy,Naples,40.7,63.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-naples-federico-ii-505539
418,physical-chemistry,633,Amirkabir University of Technology,Iran,Tehran,40.6,47.3,N/A,https://www.usnews.com/education/best-global-universities/amirkabir-university-of-technology-506266
419,physical-chemistry,89,University of Oslo,Norway,Oslo,40.6,71.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-oslo-502680
420,physical-chemistry,"1,684",Nanchang Hangkong University,China,Nanchang,40.5,23.5,N/A,https://www.usnews.com/education/best-global-universities/nanchang-hangkong-university-529611
421,physical-chemistry,400,Nantes Universite,France,Nantes,40.4,54.4,N/A,https://www.usnews.com/education/best-global-universities/nantes-universite-501104
422,physical-chemistry,579,Waseda University,Japan,Tokyo,40.4,48.8,"46,798",https://www.usnews.com/education/best-global-universities/waseda-university-501931
423,physical-chemistry,215,University of Ottawa,Canada,Ottawa,40.3,62.2,"36,670",https://www.usnews.com/education/best-global-universities/university-of-ottawa-499972
424,physical-chemistry,856,Ewha Womans University,South Korea,Seoul,40.2,41.9,"14,746",https://www.usnews.com/education/best-global-universities/ewha-womans-university-504624
425,physical-chemistry,333,Nagoya University,Japan,Nagoya,40.1,56.8,"15,224",https://www.usnews.com/education/best-global-universities/nagoya-university-501944
426,physical-chemistry,"1,494",Jiangxi Normal University,China,Nanchang,39.9,27.9,N/A,https://www.usnews.com/education/best-global-universities/jiangxi-normal-university-529313
427,physical-chemistry,356,University of Kentucky,United States,Lexington,39.9,55.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-kentucky-157085
428,physical-chemistry,140,University of Leeds,United Kingdom,Leeds,39.9,66.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-leeds-505265
429,physical-chemistry,170,University of Rochester,United States,Rochester,39.9,64.8,"10,364",https://www.usnews.com/education/best-global-universities/university-of-rochester-195030
430,physical-chemistry,984,Shinshu University,Japan,Matsumoto,39.8,39.1,"10,603",https://www.usnews.com/education/best-global-universities/shinshu-university-505095
431,physical-chemistry,280,University of York - UK,United Kingdom,York,39.8,59.2,"17,965",https://www.usnews.com/education/best-global-universities/university-of-york-uk-505776
