ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
170,biotechnology-applied-microbiology,69,Ecole Polytechnique Federale de Lausanne,Switzerland,Lausanne,33.4,73.2,"11,641",https://www.usnews.com/education/best-global-universities/ecole-polytechnique-federale-de-lausanne-501629
171,biotechnology-applied-microbiology,22,University of Chicago,United States,Chicago,33.4,82.5,N/A,https://www.usnews.com/education/best-global-universities/university-of-chicago-144050
172,biotechnology-applied-microbiology,140,Purdue University West Lafayette Campus,United States,West Lafayette,33.3,66.9,N/A,https://www.usnews.com/education/best-global-universities/purdue-university-west-lafayette-campus-243780
173,biotechnology-applied-microbiology,"1,155",Northeast Agricultural University - China,China,Harbin,33.2,35.2,N/A,https://www.usnews.com/education/best-global-universities/northeast-agricultural-university-china-529520
174,biotechnology-applied-microbiology,507,Universidade do Minho,Portugal,Braga,33.1,51,"19,922",https://www.usnews.com/education/best-global-universities/universidade-do-minho-506228
175,biotechnology-applied-microbiology,178,University of Freiburg,Germany,Freiburg,33,64.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-freiburg-503940
176,biotechnology-applied-microbiology,975,Tabriz University of Medical Science,Iran,Tabriz,32.9,39.3,N/A,https://www.usnews.com/education/best-global-universities/tabriz-university-of-medical-science-529423
177,biotechnology-applied-microbiology,213,King Saud University,Saudi Arabia,Riyadh,32.7,62.3,"33,931",https://www.usnews.com/education/best-global-universities/king-saud-university-503764
178,biotechnology-applied-microbiology,63,University of Manchester,United Kingdom,Manchester,32.7,73.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-manchester-500273
179,biotechnology-applied-microbiology,299,Oregon State University,United States,Corvallis,32.4,58.3,N/A,https://www.usnews.com/education/best-global-universities/oregon-state-university-209542
180,biotechnology-applied-microbiology,102,"University of Science & Technology of China, CAS",China,Hefei,32.3,70.1,"18,573",https://www.usnews.com/education/best-global-universities/university-of-science-technology-of-china-cas-505547
181,biotechnology-applied-microbiology,930,Fujian Agriculture & Forestry University,China,Fuzhou,31.9,40.2,N/A,https://www.usnews.com/education/best-global-universities/fujian-agriculture-forestry-university-529097
182,biotechnology-applied-microbiology,125,Sapienza University Rome,Italy,Rome,31.9,68,"74,149",https://www.usnews.com/education/best-global-universities/sapienza-university-rome-506550
183,biotechnology-applied-microbiology,271,Shenzhen University,China,Shenzhen,31.9,59.6,"38,240",https://www.usnews.com/education/best-global-universities/shenzhen-university-529041
184,biotechnology-applied-microbiology,175,Tel Aviv University,Israel,Tel Aviv,31.9,64.2,"23,834",https://www.usnews.com/education/best-global-universities/tel-aviv-university-500052
185,biotechnology-applied-microbiology,286,Osaka University,Japan,Suita,31.8,59,"22,485",https://www.usnews.com/education/best-global-universities/osaka-university-505864
186,biotechnology-applied-microbiology,662,Ocean University of China,China,Qingdao,31.6,46.6,N/A,https://www.usnews.com/education/best-global-universities/ocean-university-of-china-502491
187,biotechnology-applied-microbiology,53,Chinese University of Hong Kong,Hong Kong,Shatin,31.5,74.7,"18,468",https://www.usnews.com/education/best-global-universities/chinese-university-of-hong-kong-502973
188,biotechnology-applied-microbiology,24,Northwestern University,United States,Evanston,31.4,81.2,"18,803",https://www.usnews.com/education/best-global-universities/northwestern-university-147767
189,biotechnology-applied-microbiology,226,Karlsruhe Institute of Technology,Germany,Karlsruhe,31.2,61.6,"22,689",https://www.usnews.com/education/best-global-universities/karlsruhe-institute-of-technology-502442
190,biotechnology-applied-microbiology,"1,694",Henan Agricultural University,China,Zhengzhou,30.8,23.1,N/A,https://www.usnews.com/education/best-global-universities/henan-agricultural-university-529759
191,biotechnology-applied-microbiology,43,University of Texas Austin,United States,Austin,30.7,75.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-texas-austin-228778
192,biotechnology-applied-microbiology,547,Universiti Putra Malaysia,Malaysia,Serdang,30.6,49.8,"18,365",https://www.usnews.com/education/best-global-universities/universiti-putra-malaysia-500789
193,biotechnology-applied-microbiology,884,Capital Medical University,China,Beijing,30.4,41.2,N/A,https://www.usnews.com/education/best-global-universities/capital-medical-university-504555
194,biotechnology-applied-microbiology,421,Beijing University of Chemical Technology,China,Beijing,30.1,53.9,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-chemical-technology-501098
195,biotechnology-applied-microbiology,112,Lund University,Sweden,Lund,30,69,N/A,https://www.usnews.com/education/best-global-universities/lund-university-500083
196,biotechnology-applied-microbiology,286,Tohoku University,Japan,Sendai,29.9,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
197,biotechnology-applied-microbiology,520,Kyung Hee University,South Korea,Seoul,29.5,50.5,"20,504",https://www.usnews.com/education/best-global-universities/kyung-hee-university-501161
198,biotechnology-applied-microbiology,860,Southern Medical University - China,China,Guangzhou,29.5,41.8,N/A,https://www.usnews.com/education/best-global-universities/southern-medical-university-china-529257
199,biotechnology-applied-microbiology,55,University of Hong Kong,Hong Kong,Pok Fu Lam,29.5,74.4,"18,087",https://www.usnews.com/education/best-global-universities/university-of-hong-kong-505046
200,biotechnology-applied-microbiology,163,University of Gottingen,Germany,Gottingen,29.4,65.7,"30,221",https://www.usnews.com/education/best-global-universities/university-of-gottingen-502609
201,biotechnology-applied-microbiology,497,University of Guelph,Canada,Guelph,29.3,51.4,"22,763",https://www.usnews.com/education/best-global-universities/university-of-guelph-499974
202,biotechnology-applied-microbiology,341,Universite Claude Bernard Lyon 1,France,Villeurbanne,29.2,56.5,"28,253",https://www.usnews.com/education/best-global-universities/universite-claude-bernard-lyon-1-500870
203,biotechnology-applied-microbiology,300,Western University (University of Western Ontario),Canada,London (Canada),29.2,58.2,N/A,https://www.usnews.com/education/best-global-universities/western-university-university-of-western-ontario-499965
204,biotechnology-applied-microbiology,540,Lanzhou University,China,Lanzhou,28.6,50,N/A,https://www.usnews.com/education/best-global-universities/lanzhou-university-502794
205,biotechnology-applied-microbiology,487,Universidade Nova de Lisboa,Portugal,Lisbon,28.6,51.7,"20,996",https://www.usnews.com/education/best-global-universities/universidade-nova-de-lisboa-506121
206,biotechnology-applied-microbiology,236,University College Dublin,Ireland,Dublin,28.1,61.2,"23,361",https://www.usnews.com/education/best-global-universities/university-college-dublin-504418
207,biotechnology-applied-microbiology,175,University of Calgary,Canada,Calgary,27.9,64.2,"33,560",https://www.usnews.com/education/best-global-universities/university-of-calgary-499975
208,biotechnology-applied-microbiology,309,University of Connecticut,United States,Storrs,27.9,58,"27,752",https://www.usnews.com/education/best-global-universities/university-of-connecticut-129020
209,biotechnology-applied-microbiology,276,Colorado State University,United States,Fort Collins,27.7,59.4,"29,351",https://www.usnews.com/education/best-global-universities/colorado-state-university-126818
210,biotechnology-applied-microbiology,540,Jinan University,China,Guangzhou,27.5,50,N/A,https://www.usnews.com/education/best-global-universities/jinan-university-505051
211,biotechnology-applied-microbiology,47,University of Munich,Germany,Munich,27.4,75.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-munich-500951
212,biotechnology-applied-microbiology,"1,506",Tianjin University Science & Technology,China,Tianjin,27,27.7,N/A,https://www.usnews.com/education/best-global-universities/tianjin-university-science-technology-529285
213,biotechnology-applied-microbiology,"1,027",Harbin Medical University,China,Harbin,26.8,38.2,N/A,https://www.usnews.com/education/best-global-universities/harbin-medical-university-502045
214,biotechnology-applied-microbiology,397,Laval University,Canada,Quebec City,26.6,54.5,"28,611",https://www.usnews.com/education/best-global-universities/laval-university-505699
215,biotechnology-applied-microbiology,282,Universite Toulouse III - Paul Sabatier,France,Toulouse,26.6,59.1,N/A,https://www.usnews.com/education/best-global-universities/universite-toulouse-iii-paul-sabatier-503302
216,biotechnology-applied-microbiology,432,University of Tsukuba,Japan,Tsukuba,26.6,53.6,"16,626",https://www.usnews.com/education/best-global-universities/university-of-tsukuba-506429
217,biotechnology-applied-microbiology,507,Kansas State University,United States,Manhattan,26.3,51,N/A,https://www.usnews.com/education/best-global-universities/kansas-state-university-155399
218,biotechnology-applied-microbiology,698,Pusan National University,South Korea,Busan,26,45.7,N/A,https://www.usnews.com/education/best-global-universities/pusan-national-university-501725
219,biotechnology-applied-microbiology,"1,218",Shandong Agricultural University,China,Tai'an,25.9,34,N/A,https://www.usnews.com/education/best-global-universities/shandong-agricultural-university-529093
220,biotechnology-applied-microbiology,593,Peking Union Medical College,China,Beijing,25.8,48.4,N/A,https://www.usnews.com/education/best-global-universities/peking-union-medical-college-529794
221,biotechnology-applied-microbiology,441,University of Saskatchewan,Canada,Saskatoon,25.7,53.4,"17,741",https://www.usnews.com/education/best-global-universities/university-of-saskatchewan-499969
222,biotechnology-applied-microbiology,"1,225",Hubei University,China,Wuhan,25.6,33.8,N/A,https://www.usnews.com/education/best-global-universities/hubei-university-529080
223,biotechnology-applied-microbiology,794,Qingdao University,China,Qingdao,25.6,43.3,"42,809",https://www.usnews.com/education/best-global-universities/qingdao-university-529026
224,biotechnology-applied-microbiology,618,Nanjing Tech University,China,Nanjing,25.5,47.9,"38,866",https://www.usnews.com/education/best-global-universities/nanjing-tech-university-501774
225,biotechnology-applied-microbiology,156,Universite de Montreal,Canada,Montreal,25.4,65.9,"38,189",https://www.usnews.com/education/best-global-universities/universite-de-montreal-506159
226,biotechnology-applied-microbiology,"1,317",Ningbo University,China,Ningbo,25.2,31.8,N/A,https://www.usnews.com/education/best-global-universities/ningbo-university-529272
227,biotechnology-applied-microbiology,"1,072",Yangzhou University,China,Yangzhou,25.1,37.2,"31,066",https://www.usnews.com/education/best-global-universities/yangzhou-university-529253
228,biotechnology-applied-microbiology,531,Institut Agro,France,Paris,24.8,50.2,N/A,https://www.usnews.com/education/best-global-universities/institut-agro-530029
229,biotechnology-applied-microbiology,475,Justus Liebig University Giessen,Germany,Giessen,24.5,52.3,N/A,https://www.usnews.com/education/best-global-universities/justus-liebig-university-giessen-500790
230,biotechnology-applied-microbiology,487,University of Bielefeld,Germany,Bielefeld,24.5,51.7,"24,875",https://www.usnews.com/education/best-global-universities/university-of-bielefeld-504564
231,biotechnology-applied-microbiology,512,Mahidol University,Thailand,Salaya,24.2,50.7,"28,477",https://www.usnews.com/education/best-global-universities/mahidol-university-503481
232,biotechnology-applied-microbiology,78,Vanderbilt University,United States,Nashville,24.2,72.7,N/A,https://www.usnews.com/education/best-global-universities/vanderbilt-university-221999
233,biotechnology-applied-microbiology,"1,129",Guangzhou Medical University,China,Guangzhou,23.7,35.9,N/A,https://www.usnews.com/education/best-global-universities/guangzhou-medical-university-529307
234,biotechnology-applied-microbiology,263,Sungkyunkwan University (SKKU),South Korea,Seoul,23.7,60,"23,399",https://www.usnews.com/education/best-global-universities/sungkyunkwan-university-skku-500193
235,biotechnology-applied-microbiology,"1,407",Chongqing Medical University,China,Yuzhong,23.3,29.9,N/A,https://www.usnews.com/education/best-global-universities/chongqing-medical-university-529043
236,biotechnology-applied-microbiology,844,Chonnam National University,South Korea,Gwangju,22.9,42.2,"24,436",https://www.usnews.com/education/best-global-universities/chonnam-national-university-503755
237,biotechnology-applied-microbiology,673,Zhejiang University of Technology,China,Hangzhou,22.7,46.4,N/A,https://www.usnews.com/education/best-global-universities/zhejiang-university-of-technology-529071
238,biotechnology-applied-microbiology,"1,291",Wenzhou Medical University,China,Wenzhou,22.5,32.3,N/A,https://www.usnews.com/education/best-global-universities/wenzhou-medical-university-529262
239,biotechnology-applied-microbiology,432,Hokkaido University,Japan,Sapporo,22.4,53.6,N/A,https://www.usnews.com/education/best-global-universities/hokkaido-university-501928
240,biotechnology-applied-microbiology,889,Jeonbuk National University,South Korea,Jeonju,22.3,41.1,"21,782",https://www.usnews.com/education/best-global-universities/jeonbuk-national-university-503088
241,biotechnology-applied-microbiology,352,University of Delaware,United States,Newark,22.2,56,"21,808",https://www.usnews.com/education/best-global-universities/university-of-delaware-130943
242,biotechnology-applied-microbiology,583,Kobe University,Japan,Kobe,21.9,48.7,"15,478",https://www.usnews.com/education/best-global-universities/kobe-university-504263
243,biotechnology-applied-microbiology,209,University of Turin,Italy,Turin,21.8,62.5,"58,463",https://www.usnews.com/education/best-global-universities/university-of-turin-502528
244,biotechnology-applied-microbiology,349,Kyushu University,Japan,Fukuoka,21.5,56.1,N/A,https://www.usnews.com/education/best-global-universities/kyushu-university-505482
245,biotechnology-applied-microbiology,"1,060",Guangxi University,China,Nanning,21.4,37.4,N/A,https://www.usnews.com/education/best-global-universities/guangxi-university-529243
246,biotechnology-applied-microbiology,547,Chulalongkorn University,Thailand,Bangkok,21.3,49.8,"34,095",https://www.usnews.com/education/best-global-universities/chulalongkorn-university-505636
247,biotechnology-applied-microbiology,504,Universiti Sains Malaysia,Malaysia,Penang,20.8,51.1,"23,492",https://www.usnews.com/education/best-global-universities/universiti-sains-malaysia-528826
248,biotechnology-applied-microbiology,826,Banaras Hindu University (BHU),India,Varanasi,20.7,42.4,N/A,https://www.usnews.com/education/best-global-universities/banaras-hindu-university-bhu-503462
249,biotechnology-applied-microbiology,304,Stellenbosch University,South Africa,Stellenbosch,20.5,58.1,"24,907",https://www.usnews.com/education/best-global-universities/stellenbosch-university-500980
250,biotechnology-applied-microbiology,717,Indian Institute of Technology (IIT) - Delhi,India,New Delhi,20.3,45.3,"9,794",https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-delhi-500856
